model,geopolitical_spec,n_obs,n_test,any_lag_converged,converged_lags,selected_lag,selected_lag_aic,selected_lag_bic,selected_lag_hqic,eurusd_rmse,eurusd_mae,eurusd_rmse_vs_naive,final_model_converged,trade_p_eurusd,sanctions_p_eurusd,fed_p_eurusd,trade_p_epu,sanctions_p_epu,fed_p_epu
3e_sanctions,MA10_SANCTIONS_ONLY,993,20,True,"1, 2",2,2592.6138962677546,2685.341193829289,2627.903526366629,0.0093,0.008,2.6945,True,,0.05130686951234264,,,0.9976566307297347,
