date,trade_max,sanctions_max,fed_pressure_max
2017-05-27,65.0,15.0,0.0
2017-05-28,40.0,0.0,0.0
2017-05-29,25.0,18.0,0.0
2017-05-30,83.0,8.0,0.0
2017-05-31,0.0,0.0,0.0
2017-06-01,5.0,5.0,0.0
2017-06-02,0.0,0.0,0.0
2017-06-03,0.0,0.0,0.0
2017-06-04,0.0,0.0,0.0
2017-06-05,0.0,0.0,0.0
2017-06-06,0.0,20.0,0.0
2017-06-07,0.0,0.0,0.0
2017-06-08,0.0,0.0,0.0
2017-06-09,20.0,0.0,0.0
2017-06-10,40.0,0.0,0.0
2017-06-11,0.0,0.0,0.0
2017-06-12,1.0,0.0,0.0
2017-06-13,0.0,0.0,0.0
2017-06-14,0.0,0.0,0.0
2017-06-15,0.0,0.0,0.0
2017-06-16,10.0,5.0,2.0
2017-06-17,0.0,0.0,0.0
