observation_date,DEXUSEU_logreturn,DGS2_diff,USEPUINDXD_diff,VIXCLS,trade_sum_ma3,sanctions_sum_ma3,fed_pressure_sum_ma3
2018-06-20,0.0012948337947899,0.02,56.19,12.79,26.666666666666668,0.0,0.0
2018-06-21,0.0006898930939376,0.0,-150.38,14.64,18.33333333333333,0.0,0.0
2018-06-22,0.0025828684182541,0.0,8.679999999999993,13.77,82.0,13.333333333333334,0.0
2018-06-25,0.0054879232229056,-0.02,-16.819999999999993,17.33,93.33333333333331,13.333333333333334,0.0
2018-06-26,-0.0016260861985177,-0.0100000000000002,155.38,15.92,108.66666666666669,6.666666666666667,0.0
2018-06-27,-0.0074797236478569,-0.0099999999999997,-179.32999999999998,17.91,103.0,6.666666666666667,0.0
2018-06-28,-0.000517911103506,0.0,49.7,16.85,63.0,6.666666666666667,0.0
2018-06-29,0.0081689262899798,0.0,-35.26,16.09,24.33333333333333,0.0,0.0
2018-07-02,-0.0062712288344201,0.0499999999999998,26.24,15.6,0.0,3.6666666666666665,0.0
2018-07-03,0.0042137913319686,-0.04,39.47,16.14,26.666666666666668,0.0,0.0
2018-07-05,0.0037687410774436,0.02,-39.66000000000001,14.97,40.0,0.0,0.0
2018-07-06,0.0034990434675727,-0.02,104.42000000000002,13.37,13.333333333333334,0.0,0.0
2018-07-09,0.0005110297360171,0.04,-74.01,12.69,51.66666666666666,23.33333333333333,0.0
2018-07-10,-0.0013633267278641,0.02,-28.5,12.64,111.66666666666669,23.33333333333333,0.0
2018-07-11,-0.0005117270900583,-0.0099999999999997,-41.220000000000006,13.63,150.66666666666666,35.0,0.0
2018-07-12,-0.0025625708052378,0.02,44.16,12.58,119.0,33.333333333333336,0.0
2018-07-13,-0.0021405034072795,-0.0100000000000002,-10.170000000000002,12.18,60.66666666666666,34.333333333333336,0.6666666666666666
2018-07-16,0.003678833767906,0.0,14.560000000000002,12.83,30.0,6.666666666666667,0.0
2018-07-17,-0.0039360023433235,0.0300000000000002,-30.760000000000005,12.06,28.33333333333333,6.666666666666667,0.0
2018-07-18,-0.001630271929998,-0.02,16.570000000000007,12.1,33.333333333333336,25.0,13.333333333333334
2018-07-19,-0.0035270370771467,0.0,-19.790000000000006,12.87,46.66666666666666,55.0,13.333333333333334
2018-07-20,0.0089225025704818,0.0,76.78000000000002,12.86,60.0,55.0,35.0
2018-07-23,-0.0005126014635951,0.04,-53.52000000000001,12.62,0.0,31.666666666666668,0.0
2018-07-24,-0.0015393828405496,-0.0100000000000002,-1.2199999999999989,12.41,30.0,57.333333333333336,0.0
2018-07-25,-0.0005992894319168,0.0300000000000002,-19.450000000000003,12.29,93.33333333333331,57.333333333333336,0.0
2018-07-26,-0.0019716263726953,0.0299999999999998,46.73,12.14,101.66666666666669,55.0,0.0
2018-07-27,0.0005147122014638,-0.02,-43.18000000000001,13.03,88.33333333333333,29.33333333333333,0.0
2018-07-30,0.0049619402002505,-0.0099999999999997,91.91,14.26,13.333333333333334,0.0,0.0
2018-07-31,-0.0010245902535676,0.0099999999999997,-62.03,12.83,30.0,6.666666666666667,1.6666666666666667
2018-08-01,-0.0034229025375832,0.0,-33.63999999999999,13.15,16.666666666666668,6.666666666666667,1.6666666666666667
2018-08-02,-0.0046395821690624,-0.0099999999999997,60.220000000000006,12.19,31.666666666666668,6.666666666666667,1.6666666666666667
2018-08-03,-0.0012926021878173,-0.0300000000000002,-30.200000000000003,11.64,15.0,0.0,0.0
2018-08-06,-0.0028496198204664,0.0100000000000002,25.179999999999996,11.27,41.66666666666666,0.0,0.0
2018-08-07,0.0028496198204664,0.04,-40.67,10.93,28.33333333333333,30.33333333333333,0.0
2018-08-08,8.622547968265004e-05,0.0,-15.259999999999998,10.85,31.666666666666668,30.33333333333333,0.0
2018-08-09,-0.0027629097182222,-0.04,12.979999999999997,11.27,16.666666666666668,30.33333333333333,0.0
2018-08-10,-0.0145441274813851,-0.0300000000000002,7.010000000000005,13.16,80.0,30.0,0.0
2018-08-13,-0.0002632156189796,0.0,11.549999999999995,14.78,26.666666666666668,0.0,13.333333333333334
2018-08-14,-0.0039565708624594,0.02,-33.34,13.31,30.0,1.6666666666666667,13.333333333333334
2018-08-15,-0.0016752638049322,-0.02,-35.1,14.64,16.666666666666668,5.0,13.333333333333334
2018-08-16,0.004929587447521,0.02,10.810000000000002,13.45,30.0,30.666666666666668,0.0
2018-08-17,0.0019299944581931,-0.02,31.47,12.64,40.0,42.333333333333336,13.333333333333334
2018-08-20,0.00245098161914,-0.0099999999999997,-17.18,12.49,26.666666666666668,13.333333333333334,13.333333333333334
2018-08-21,0.0083580497000964,0.0099999999999997,36.74,12.86,20.0,13.333333333333334,0.0
2018-08-22,0.005274775514274,-0.0099999999999997,-43.4,12.25,20.0,13.333333333333334,0.0
2018-08-23,-0.0024177543942304,0.0099999999999997,51.23,12.41,16.666666666666668,0.0,0.0
2018-08-24,0.0050017351601555,0.02,-9.420000000000002,11.99,31.666666666666668,0.0,0.0
2018-08-27,0.0043775015184482,0.04,28.11,12.16,25.0,0.0,0.0
2018-08-28,0.0037613311569981,0.0,57.21000000000001,12.5,16.666666666666668,3.333333333333333,0.0
2018-08-29,-0.001793416083402,0.0,-72.69000000000001,12.25,23.33333333333333,3.333333333333333,6.666666666666667
2018-08-30,-0.0045405946505361,-0.0299999999999998,-2.5,13.53,21.666666666666668,4.333333333333333,6.666666666666667
2018-08-31,-0.0043025623555192,-0.02,31.0,12.86,19.666666666666668,1.0,6.666666666666667
2018-09-04,-0.0025904513233824,0.04,-47.1,13.16,18.33333333333333,0.0,0.0
2018-09-05,0.0046579916877385,0.0,-36.7,13.91,18.33333333333333,0.0,0.0
2018-09-06,0.0003441748442167,-0.02,30.840000000000003,14.65,0.0,0.0,0.0
2018-09-07,-0.0044835391540932,0.0699999999999998,-0.5999999999999943,14.88,6.666666666666667,0.0,0.0
2018-09-10,0.002761479145269,0.02,-20.65000000000001,14.16,58.333333333333336,0.0,0.0
2018-09-11,-0.0011209313525497,0.0299999999999998,2.119999999999997,13.22,45.0,0.0,0.0
2018-09-12,0.0030150343725509,-0.0199999999999995,-9.059999999999995,13.14,16.666666666666668,0.0,0.0
2018-09-13,0.0039488419413256,0.0199999999999995,-10.580000000000002,12.37,13.333333333333334,0.0,0.0
2018-09-14,-0.0013717423275808,0.02,6.370000000000001,12.07,28.33333333333333,21.666666666666668,0.0
2018-09-17,0.0026560440581163,0.0,64.60999999999999,13.68,11.666666666666666,0.0,0.0
2018-09-18,0.0005132592071614,0.0300000000000002,-28.989999999999995,12.79,28.33333333333333,6.666666666666667,0.0
2018-09-19,-0.00068440416736,0.0,2.3400000000000034,11.75,28.33333333333333,25.666666666666668,0.0
2018-09-20,0.0050365038813385,0.0,-19.82,11.8,43.333333333333336,25.666666666666668,0.0
2018-09-21,-0.0004258399757748,0.0,33.93,11.68,21.666666666666668,27.33333333333333,0.0
2018-09-24,0.0028921421996747,0.02,0.9599999999999936,12.2,30.0,1.6666666666666667,0.0
2018-09-25,-0.0002548528238743,0.0,-33.48,12.42,30.0,1.6666666666666667,0.0
2018-09-26,-0.0010200612921222,0.0,-18.49,12.89,51.66666666666666,1.6666666666666667,0.0
2018-09-27,-0.0075124136815985,0.0,-14.209999999999996,12.41,28.33333333333333,0.0,0.0
2018-09-28,-0.0041215926455508,-0.02,29.430000000000003,12.12,28.33333333333333,0.0,0.0
2018-10-01,-0.0047436373396492,0.0099999999999997,114.31,12.0,13.333333333333334,0.0,0.0
2018-10-02,-0.0006053530690331,0.0,-35.75999999999999,12.05,18.33333333333333,1.6666666666666667,1.6666666666666667
2018-10-03,-0.003032274361519,0.0300000000000002,-23.44000000000001,11.61,41.66666666666666,1.6666666666666667,1.6666666666666667
2018-10-04,-0.0014761431934107,0.02,11.870000000000005,14.22,28.33333333333333,1.6666666666666667,1.6666666666666667
2018-10-05,-0.0005215123977391,0.0099999999999997,-52.72,14.82,23.33333333333333,0.0,0.0
2018-10-09,-0.0017403415461171,0.0,-35.25,15.95,0.0,0.0,13.333333333333334
2018-10-10,0.0051253206928225,0.0,27.6,22.96,0.0,0.0,13.333333333333334
2018-10-11,0.0020773832451349,-0.0299999999999998,9.389999999999992,24.98,0.0,0.0,13.333333333333334
2018-10-12,-0.0005189413712723,0.0,34.730000000000004,21.31,6.666666666666667,26.666666666666668,0.0
2018-10-15,0.0030233686054109,0.0,-17.310000000000002,21.3,6.666666666666667,36.0,0.0
2018-10-16,-8.625522927674378e-05,0.02,23.91,17.62,13.333333333333334,36.333333333333336,0.0
2018-10-17,-0.0045822066083109,0.02,-31.77,17.4,33.333333333333336,59.66666666666666,6.666666666666667
2018-10-18,-0.0039941009944036,-0.02,22.19,20.06,46.66666666666666,73.0,6.666666666666667
2018-10-19,0.0016516716059776,0.0499999999999998,-29.83,19.89,40.0,43.333333333333336,6.666666666666667
2018-10-22,-0.00400348663536,0.0,19.19,19.64,33.333333333333336,13.333333333333334,0.0
2018-10-23,0.0011330458352529,-0.0299999999999998,-37.45,20.71,65.0,26.666666666666668,24.666666666666668
2018-10-24,-0.0079584135992062,-0.0500000000000002,21.559999999999995,25.23,68.33333333333333,26.666666666666668,24.666666666666668
2018-10-25,-0.0013179284076061,0.02,15.930000000000009,24.22,35.0,13.333333333333334,24.666666666666668
2018-10-26,0.0012301205311832,-0.0499999999999998,-24.0,24.16,3.333333333333333,0.0,0.0
2018-10-29,0.0001756080432996,0.0,-1.2999999999999972,24.7,6.666666666666667,0.0,0.0
2018-10-30,-0.0022853134671492,0.0299999999999998,-12.950000000000005,23.35,23.33333333333333,0.0,8.333333333333334
2018-10-31,-0.0028198820236714,0.0300000000000002,27.789999999999992,21.23,58.333333333333336,0.0,8.333333333333334
2018-11-01,0.0056318346673917,-0.0300000000000002,5.1000000000000085,19.34,65.0,0.0,8.333333333333334
2018-11-02,-0.0015807503072062,0.0700000000000002,-1.1800000000000068,19.51,48.333333333333336,0.0,0.0
2018-11-05,0.0014052347297482,0.0,7.480000000000004,19.96,20.0,13.333333333333334,0.0
2018-11-06,0.0015785322930497,0.02,58.47999999999999,19.91,0.0,0.0,0.0
2018-11-07,0.0041100140930575,0.0299999999999998,-87.77999999999999,16.36,6.666666666666667,0.0,0.0
2018-11-08,-0.0037595672697758,0.02,-9.54,16.72,6.666666666666667,0.0,0.0
2018-11-09,-0.0080032088054374,-0.04,-10.620000000000005,17.36,6.666666666666667,19.0,0.0
2018-11-13,-0.0032724568185848,-0.0499999999999998,23.860000000000007,20.02,80.0,11.666666666666666,0.0
2018-11-14,0.002123894603704,-0.0300000000000002,-10.930000000000009,21.25,86.66666666666667,11.666666666666666,0.0
2018-11-15,0.0010602580954363,0.0,1.1000000000000014,19.98,45.0,0.0,0.0
2018-11-16,0.0068644113597369,-0.0499999999999998,-24.57,18.14,6.666666666666667,0.0,0.0
2018-11-19,0.0040262636447596,-0.02,-19.55,20.1,35.0,10.0,0.0
2018-11-20,-0.0049914723363748,0.0,18.340000000000003,22.48,35.0,10.0,0.0
2018-11-21,0.0001755617982037,0.02,17.599999999999998,20.8,35.0,10.0,0.0
2018-11-23,-0.0053685497477085,0.0,-22.69,21.52,6.666666666666667,0.0,0.0
2018-11-26,0.0003529204201091,0.0299999999999998,144.26999999999998,18.9,56.66666666666666,6.666666666666667,16.666666666666668
2018-11-27,-0.0048636077655959,-0.0099999999999997,-75.36,19.02,66.66666666666667,13.333333333333334,16.666666666666668
2018-11-28,0.000443124924165,-0.02,7.840000000000003,18.49,40.0,16.666666666666668,0.0
2018-11-29,0.0084701406339838,0.0,82.29,18.79,66.66666666666667,10.0,0.0
2018-11-30,-0.0051971048490296,-0.0100000000000002,-46.78,18.07,76.66666666666667,3.333333333333333,0.0
2018-12-03,0.0029101832788221,0.0300000000000002,22.06,16.44,40.0,0.0,0.0
2018-12-04,-0.0009691203789196,-0.0300000000000002,-49.2,20.74,92.66666666666669,0.0,0.0
2018-12-06,0.0025529306528028,-0.0499999999999998,0.8999999999999915,21.19,67.66666666666667,13.333333333333334,0.0
2018-12-07,0.0014057285744828,-0.0299999999999998,-8.739999999999995,23.23,15.0,13.333333333333334,0.0
2018-12-10,-0.0019333866642912,0.0,-30.370000000000005,22.64,21.666666666666668,0.0,0.0
2018-12-11,-0.0047614938738356,0.0599999999999996,17.36,21.76,0.0,0.0,0.0
2018-12-12,0.0042335572139713,-0.0099999999999997,-30.47,21.46,0.0,0.0,0.0
2018-12-13,-0.0003521126796945,-0.02,63.7,20.65,28.33333333333333,0.0,0.0
2018-12-14,-0.0051196157369459,-0.02,-35.11,21.63,71.66666666666667,0.0,0.0
2018-12-17,0.0034453852714078,-0.0299999999999998,15.189999999999998,24.52,0.0,0.0,24.666666666666668
2018-12-18,0.0022023530022388,-0.0500000000000002,1.4899999999999949,25.58,0.0,1.6666666666666667,41.333333333333336
2018-12-19,0.0050908562507296,-0.02,10.930000000000009,25.58,23.33333333333333,1.6666666666666667,41.333333333333336
2018-12-20,0.000875120384895,0.04,-34.790000000000006,28.38,30.0,5.0,16.666666666666668
2018-12-21,-0.002627662018176,-0.04,65.53,30.11,46.66666666666666,12.333333333333334,0.0
2018-12-26,0.0005260850625499,-0.02,53.28,30.41,84.0,15.0,24.666666666666668
2018-12-27,0.0003505696793134,-0.0499999999999998,-37.09,29.96,20.0,0.0,0.0
2018-12-28,0.0028875200532765,-0.04,-4.449999999999989,28.34,48.333333333333336,33.333333333333336,0.0
2018-12-31,0.0009606568137596,-0.04,-6.8300000000000125,25.42,21.666666666666668,0.0,0.0
2019-01-02,-0.0086793163087805,0.02,-2.8499999999999943,23.22,69.33333333333333,1.6666666666666667,0.0
2019-01-03,0.0036913383451322,-0.1099999999999998,65.61000000000001,25.45,74.33333333333333,1.6666666666666667,0.0
2019-01-04,0.0009645316193428,0.1099999999999998,-59.43000000000001,21.38,55.0,1.6666666666666667,0.0
2019-01-07,0.0050703841471391,0.0299999999999998,-4.539999999999992,21.4,21.666666666666668,0.0,0.0
2019-01-08,-0.0020949728332595,0.0500000000000002,110.64,20.47,20.0,0.0,13.333333333333334
2019-01-09,0.0069662420344182,-0.02,-138.82999999999998,19.98,40.0,0.0,13.333333333333334
2019-01-10,-0.0006076125355118,0.0,28.42,19.5,46.66666666666666,0.0,13.333333333333334
2019-01-11,-0.0033049256034106,-0.0100000000000002,21.840000000000003,18.19,79.0,0.0,0.0
2019-01-15,-0.0076079244137396,-0.02,-66.29,18.6,21.666666666666668,22.33333333333333,16.666666666666668
2019-01-16,0.0014035090023201,0.02,69.07000000000001,19.04,21.666666666666668,5.0,16.666666666666668
2019-01-17,-0.0019303331430499,0.0100000000000002,-4.5400000000000205,18.06,0.0,0.0,0.0
2019-01-18,-0.0021100763939549,0.06,-14.75,17.8,30.0,0.0,6.666666666666667
2019-01-22,-0.0002640728856507,-0.04,-46.21999999999999,20.8,60.0,0.0,0.0
2019-01-23,0.0027253962098063,0.0,-19.69,19.52,53.333333333333336,23.33333333333333,0.0
2019-01-24,-0.0059880418446225,-0.02,17.799999999999997,18.89,15.0,30.0,0.0
2019-01-25,0.0074794664312926,0.04,-0.8900000000000006,17.42,6.666666666666667,30.0,0.0
2019-01-28,0.0027139434473635,0.0,-31.460000000000008,18.87,70.0,0.0,0.0
2019-01-29,-0.0012247398958957,-0.04,-11.179999999999993,19.13,36.66666666666666,0.0,0.0
2019-01-30,-0.0005253480551612,-0.04,61.17999999999999,17.66,43.333333333333336,105.33333333333331,13.333333333333334
2019-01-31,0.0031479564295981,-0.0699999999999998,2.530000000000001,16.57,130.0,128.66666666666666,13.333333333333334
2019-02-01,0.0017445922080137,0.0699999999999998,-30.429999999999996,16.14,130.0,128.66666666666666,13.333333333333334
2019-02-04,-0.0031424606865549,0.0099999999999997,120.5,15.73,0.0,0.0,0.0
2019-02-05,-0.0028016127587772,0.0,-128.56,15.57,6.666666666666667,0.0,0.0
2019-02-06,-0.0022821040361623,-0.0099999999999997,57.5,15.38,6.666666666666667,0.0,0.0
2019-02-07,-0.0020231347886755,-0.04,-51.46,16.37,6.666666666666667,0.0,0.0
2019-02-08,-0.0027333262178959,-0.0299999999999998,-16.980000000000004,15.72,0.0,0.0,0.0
2019-02-11,-0.0043357144414627,0.0299999999999998,-17.28,15.97,21.666666666666668,19.0,0.0
2019-02-12,0.0034524001891701,0.02,-13.620000000000005,15.43,21.666666666666668,0.0,0.0
2019-02-13,-0.0024774388888077,0.0299999999999998,47.10000000000001,15.65,0.0,0.0,0.0
2019-02-14,-0.0003544214107629,-0.0299999999999998,-57.02,16.22,0.0,0.0,0.0
2019-02-15,-0.0014189431256237,0.02,19.55,14.91,0.0,0.0,0.0
2019-02-19,0.0053106869372377,-0.02,24.250000000000007,14.88,60.0,10.0,0.0
2019-02-21,0.0008823789507479,0.0299999999999998,7.649999999999991,14.46,0.0,38.333333333333336,0.0
2019-02-22,0.0003527336897244,-0.0499999999999998,27.90000000000001,13.51,0.0,31.666666666666668,0.0
2019-02-25,0.0002644686399687,0.0299999999999998,-31.31,14.85,28.33333333333333,35.666666666666664,0.0
2019-02-26,0.0025529306528028,-0.0299999999999998,-15.489999999999997,15.17,28.33333333333333,35.666666666666664,0.0
2019-02-27,-0.0003517411221632,0.02,60.27,14.7,26.666666666666668,41.66666666666666,0.0
2019-02-28,0.0007912436124268,0.02,-3.5700000000000074,14.78,13.333333333333334,25.0,0.0
2019-03-01,-0.0002636783139864,0.0299999999999998,-14.47999999999999,13.57,26.666666666666668,25.0,0.0
2019-03-04,-0.004228336109521,0.0,-39.75,14.63,20.0,0.0,0.0
2019-03-05,-0.0024748112330691,0.0,67.36999999999999,14.74,20.0,13.333333333333334,0.0
2019-03-06,0.0017683470567419,-0.0299999999999998,-59.74,15.74,13.333333333333334,13.333333333333334,0.0
2019-03-07,-0.009408075073556,-0.0499999999999998,60.22000000000001,16.59,0.0,13.333333333333334,0.0
2019-03-08,0.0025827150661418,-0.02,-57.05000000000001,16.05,28.33333333333333,0.0,0.0
2019-03-11,-0.001513196247615,0.02,79.53999999999999,14.33,13.333333333333334,0.0,0.0
2019-03-12,0.0044440567318584,-0.02,-68.11999999999999,13.77,33.333333333333336,0.0,0.0
2019-03-13,0.003010716876163,0.0,-11.850000000000009,13.41,33.333333333333336,0.0,0.0
2019-03-14,-0.0005306447458027,0.0099999999999997,-25.05,13.5,46.66666666666666,0.0,0.0
2019-03-15,0.0019443223093869,-0.0299999999999998,10.150000000000006,12.88,33.333333333333336,0.0,0.0
2019-03-18,0.0009707453438482,0.02,10.75,13.1,50.0,6.0,0.0
2019-03-19,0.0007935458689139,0.0099999999999997,5.599999999999994,13.56,30.0,0.0,0.0
2019-03-20,0.000528680953366,-0.06,-6.939999999999998,13.91,23.33333333333333,0.0,0.0
2019-03-21,0.000792497730026,0.0100000000000002,15.28,13.63,0.0,0.0,0.0
2019-03-22,-0.0069779022699831,-0.1,-7.180000000000007,16.48,0.0,17.333333333333332,30.0
2019-03-25,0.0037158319318687,-0.0500000000000002,-14.72,16.33,6.666666666666667,0.0,23.33333333333333
2019-03-26,-0.0038931211797404,-0.0199999999999995,9.010000000000003,14.68,6.666666666666667,0.0,23.33333333333333
2019-03-27,-0.0026631174194836,-0.02,14.379999999999995,15.15,6.666666666666667,0.0,23.33333333333333
2019-03-28,-0.0012452194084319,0.0099999999999997,-38.92,14.43,30.0,0.0,16.666666666666668
2019-03-29,-0.0007122507423611,0.04,37.51,13.71,46.66666666666666,6.666666666666667,30.0
2019-04-01,-0.0016044214155675,0.06,26.090000000000003,13.4,33.333333333333336,23.33333333333333,0.0
2019-04-02,-0.0021432406846722,-0.0300000000000002,13.22,13.36,60.0,3.333333333333333,0.0
2019-04-03,0.004993768180487,0.0300000000000002,-48.61,13.74,46.66666666666666,3.333333333333333,0.0
2019-04-04,-0.0023154342876491,0.0,0.8299999999999983,13.58,58.333333333333336,3.333333333333333,13.333333333333334
2019-04-05,8.915437085207922e-05,0.02,-32.63,12.82,63.333333333333336,5.0,13.333333333333334
2019-04-08,0.0040037421693405,0.0099999999999997,7.920000000000002,13.18,21.666666666666668,0.0,0.0
2019-04-09,0.0014196985525634,-0.0099999999999997,2.119999999999997,14.28,35.0,0.0,0.0
2019-04-10,-0.001064584912468,-0.04,11.590000000000003,13.3,35.0,0.0,0.0
2019-04-11,-0.0003551136400954,0.04,-17.21,13.02,26.666666666666668,0.0,0.0
2019-04-12,0.0037224185497995,0.0499999999999998,21.22000000000001,12.01,13.333333333333334,0.0,0.0
2019-04-15,0.0,0.0,0.4599999999999937,12.32,8.666666666666666,25.666666666666668,23.33333333333333
2019-04-16,-0.0009735806406931,0.0100000000000002,-18.15,12.18,8.333333333333334,6.666666666666667,23.33333333333333
2019-04-17,0.0003541390032584,-0.0100000000000002,5.140000000000001,12.6,8.333333333333334,6.666666666666667,0.0
2019-04-18,-0.0049693952651315,-0.02,-6.280000000000001,12.09,0.0,0.0,0.0
2019-04-22,0.0015111785621746,0.0,21.72000000000001,12.42,13.333333333333334,30.0,0.0
2019-04-23,-0.0040051675630911,-0.02,-21.72000000000001,12.28,31.666666666666668,30.0,0.0
2019-04-24,-0.0018745821155636,-0.04,3.18,13.14,61.66666666666666,40.0,0.0
2019-04-25,-0.0046570028640419,0.0100000000000002,16.17,13.25,48.333333333333336,10.0,0.0
2019-04-26,0.0012559434682238,-0.0500000000000002,-8.420000000000002,12.73,36.66666666666666,10.0,16.666666666666668
2019-04-29,0.0010752689208068,0.02,29.64,13.11,11.666666666666666,0.0,0.0
2019-04-30,0.0031296131414337,-0.0299999999999998,-22.19,13.12,38.333333333333336,25.666666666666668,30.666666666666668
2019-05-01,0.0040094498404074,0.04,37.41,14.8,38.333333333333336,25.666666666666668,30.666666666666668
2019-05-02,-0.0055283243785555,0.04,-82.55,14.42,40.0,25.666666666666668,47.333333333333336
2019-05-03,0.0001788109079417,-0.02,27.45,12.87,13.333333333333334,0.0,16.666666666666668
2019-05-06,0.0009828888786635,-0.02,36.13,15.44,41.66666666666666,0.0,0.0
2019-05-07,-0.0016983244305535,-0.0300000000000002,17.310000000000002,19.32,41.66666666666666,0.0,0.0
2019-05-08,0.0025017882955864,0.02,-9.28,19.4,51.66666666666666,0.0,0.0
2019-05-09,0.0019613093565432,-0.04,-34.35000000000001,19.1,35.0,0.0,0.0
2019-05-10,0.001157149980024,0.0,40.66000000000001,16.04,231.66666666666663,0.0,10.666666666666666
2019-05-13,-0.0008009611962048,-0.0799999999999996,-13.47,20.55,106.66666666666669,13.333333333333334,0.0
2019-05-14,-0.0022282642135643,0.02,32.0,18.06,186.66666666666663,8.333333333333334,23.33333333333333
2019-05-15,8.922596481493461e-05,-0.04,5.650000000000006,16.44,143.33333333333334,11.666666666666666,23.33333333333333
2019-05-16,-0.0026802481871995,0.04,-37.58000000000001,15.29,116.66666666666669,11.666666666666666,23.33333333333333
2019-05-17,-0.0010741139593375,0.0,23.17,15.96,0.0,3.333333333333333,0.0
2019-05-20,0.0003581661929405,0.0099999999999997,-22.81,16.31,56.0,38.0,0.0
2019-05-21,-0.0010748836577728,0.0499999999999998,-21.28,14.95,69.33333333333333,38.0,0.0
2019-05-22,-0.000179259658094,-0.0299999999999998,-4.0,14.75,62.66666666666666,25.666666666666668,0.0
2019-05-23,0.0014331783176878,-0.1099999999999998,1.240000000000009,16.92,31.666666666666668,6.666666666666667,0.0
2019-05-24,0.0022352371951295,0.04,73.2,15.85,31.666666666666668,6.666666666666667,0.0
2019-05-28,-0.0017877898745854,-0.04,-74.76,17.5,21.666666666666668,0.0,0.0
2019-05-29,-0.0036749918114106,-0.0300000000000002,-13.860000000000008,17.9,1.6666666666666667,0.0,0.0
2019-05-30,0.0003591309070742,-0.0299999999999998,-4.779999999999994,17.3,15.0,0.0,0.0
2019-05-31,0.0008075732862963,-0.1100000000000001,43.50999999999999,18.71,87.66666666666667,0.0,0.0
2019-06-03,0.0050995413576583,-0.1299999999999999,-21.489999999999995,18.86,116.66666666666669,15.333333333333334,16.666666666666668
2019-06-04,0.0026735600989043,0.0599999999999998,47.2,16.97,80.0,15.333333333333334,16.666666666666668
2019-06-05,0.0005338553378861,-0.0499999999999998,97.45,16.09,138.33333333333334,14.666666666666666,16.666666666666668
2019-06-06,0.0046148466707616,0.0499999999999998,-80.07999999999998,15.93,105.0,6.666666666666667,0.0
2019-06-07,0.0026527559990083,-0.0299999999999998,104.82,16.3,155.0,6.666666666666667,41.333333333333336
2019-06-10,-0.0011486637004092,0.0499999999999998,-80.15,15.94,148.33333333333334,8.333333333333334,0.0
2019-06-11,0.0004419498900766,0.03,-31.859999999999985,15.99,156.66666666666666,26.666666666666668,56.66666666666666
2019-06-12,-0.0005303633112916,-0.05,-14.210000000000008,15.91,123.33333333333331,26.666666666666668,56.66666666666666
2019-06-13,-0.003099404739287,-0.0499999999999998,27.840000000000003,15.82,130.0,27.666666666666668,56.66666666666666
2019-06-14,-0.0051574007256557,0.01,1.1999999999999886,15.28,63.333333333333336,1.0,0.0
2019-06-17,0.0016034209742061,0.02,-62.91,15.35,28.33333333333333,6.666666666666667,0.0
2019-06-18,-0.0034773339840854,0.0,64.19,15.15,83.33333333333333,6.666666666666667,17.333333333333332
2019-06-19,0.0016064260482737,-0.1200000000000001,-68.46,14.33,58.333333333333336,0.0,17.333333333333332
2019-06-20,0.0062227954382691,-0.02,38.78,14.75,58.333333333333336,14.333333333333334,17.333333333333332
2019-06-21,0.003891743811614,0.05,62.24999999999999,15.4,3.333333333333333,46.0,0.0
2019-06-24,0.0057215947646147,-0.05,-86.16999999999999,15.26,46.66666666666666,39.0,139.33333333333334
2019-06-25,-0.0006146011870885,-0.01,-18.56,16.28,57.333333333333336,23.0,117.66666666666669
2019-06-26,0.0003512469302006,0.06,68.32,16.21,47.333333333333336,23.0,117.66666666666669
2019-06-27,-0.0015815836703374,-0.03,-78.42999999999999,15.82,44.0,19.0,0.0
2019-06-28,0.0001758550958545,0.01,65.39999999999999,15.08,26.666666666666668,0.0,0.0
2019-07-01,-0.0059080459314998,0.03,45.140000000000015,14.06,80.0,13.333333333333334,0.0
2019-07-02,-0.0005307855750942,-0.01,-30.5,12.93,33.333333333333336,13.333333333333334,31.666666666666668
2019-07-03,-0.0023033319892718,0.0,-17.85000000000001,12.57,74.0,79.33333333333333,51.0
2019-07-05,-0.0052465550965077,0.1,-53.44,13.28,47.333333333333336,66.0,19.33333333333333
2019-07-08,-0.0007135212575283,0.0099999999999997,-0.769999999999996,13.96,53.333333333333336,0.0,23.33333333333333
2019-07-09,0.0001784280493626,0.04,-31.92,14.09,66.66666666666667,0.0,0.0
2019-07-10,0.0044503856274756,-0.0999999999999998,5.479999999999997,13.03,70.0,31.666666666666668,0.0
2019-07-11,8.880600334437716e-05,0.03,58.220000000000006,12.93,80.0,36.66666666666666,0.0
2019-07-12,-0.0006218077038014,-0.01,-31.35000000000001,12.39,97.0,62.66666666666666,0.0
2019-07-15,0.000533001700457,-0.01,-0.2999999999999971,12.68,53.333333333333336,0.0,26.0
2019-07-16,-0.0042719894090024,0.04,-18.78,12.86,60.0,13.333333333333334,26.0
2019-07-17,0.0017822139809134,-0.04,23.65000000000001,13.97,46.66666666666666,13.333333333333334,26.0
2019-07-18,-0.0003561887838192,-0.06,-15.43,13.53,6.666666666666667,13.333333333333334,0.0
2019-07-19,-0.0007127584050857,0.03,0.2100000000000008,14.45,7.333333333333333,0.0,87.0
2019-07-22,-0.0005349023930696,0.0,13.47999999999999,13.53,42.66666666666666,0.0,58.333333333333336
2019-07-23,-0.0051855279362382,0.03,38.92,12.61,71.0,15.0,58.333333333333336
2019-07-24,-0.0013454726880628,0.0,-34.52,12.07,99.33333333333331,17.666666666666668,75.0
